,index,longitude,latitude,acq_date,acq_time,satellite
78,15978,-81.959886,40.649164,2022-07-07,1610,L9
81,15981,-81.440384,40.752851,2022-07-07,1610,L9
104,16004,-82.007599,40.777939,2022-07-07,1610,L9
105,16005,-81.333653,40.801044,2022-07-07,1610,L9
111,16011,-81.816801,40.816202,2022-07-07,1610,L9
113,16013,-83.140363,40.848688,2022-07-07,1610,L9
114,16014,-82.458948,40.982011,2022-07-07,1610,L9
118,16018,-82.147278,41.002559,2022-07-07,1610,L9
120,16020,-82.897499,41.054531,2022-07-07,1610,L9
132,16032,-82.069869,41.134639,2022-07-07,1610,L9
136,16036,-82.332831,41.14703,2022-07-07,1610,L9
138,16038,-83.208064,41.224905,2022-07-07,1610,L9
142,16042,-82.26571,41.429631,2022-07-07,1610,L9
143,16043,-81.742927,41.460137,2022-07-07,1610,L9
144,16044,-83.366176,41.460351,2022-07-07,1610,L9
151,16051,-81.180171,41.769903,2022-07-07,1610,L9
152,16052,-82.87435,42.089246,2022-07-07,1610,L9
154,16054,-83.122111,42.089793,2022-07-07,1610,L9
155,16055,-82.345396,42.153677,2022-07-07,1610,L9
157,16057,-83.067866,42.217496,2022-07-07,1610,L9
158,16058,-82.18237,42.271112,2022-07-07,1610,L9
183,16083,-82.05027,42.312115,2022-07-07,1610,L9
187,16087,-84.831418,35.349866,2022-07-07,1611,L9
188,16088,-84.955289,36.188884,2022-07-07,1611,L9
190,16090,-84.585208,36.971446,2022-07-07,1611,L9
196,16096,-83.320128,37.150021,2022-07-07,1611,L9
197,16097,-82.630577,38.946421,2022-07-07,1611,L9
200,16100,-84.257635,32.223014,2022-07-07,1612,L9
205,16105,-84.340703,32.364376,2022-07-07,1612,L9
242,16142,-84.974502,32.431351,2022-07-07,1612,L9
243,16143,-84.124577,32.455925,2022-07-07,1612,L9
244,16144,-84.329625,32.491552,2022-07-07,1612,L9
245,16145,-85.525131,32.571325,2022-07-07,1612,L9
246,16146,-84.691986,32.588543,2022-07-07,1612,L9
247,16147,-84.942284,32.627254,2022-07-07,1612,L9
249,16149,-85.352039,32.670101,2022-07-07,1612,L9
254,16154,-85.314903,32.8076,2022-07-07,1612,L9
329,16229,-85.798389,32.832116,2022-07-07,1612,L9
332,16232,-84.305843,32.911941,2022-07-07,1612,L9
333,16233,-85.457661,33.129527,2022-07-07,1612,L9
360,16260,-84.592338,33.155571,2022-07-07,1612,L9
362,16262,-84.088809,33.192955,2022-07-07,1612,L9
364,16264,-85.252094,33.295907,2022-07-07,1612,L9
366,16266,-84.99131,33.359056,2022-07-07,1612,L9
367,16267,-84.161492,33.382338,2022-07-07,1612,L9
381,16281,-83.806231,33.619784,2022-07-07,1612,L9
419,16319,-83.683853,33.667126,2022-07-07,1612,L9
427,16327,-84.899996,33.762777,2022-07-07,1612,L9
429,16329,-83.695975,33.814822,2022-07-07,1612,L9
435,16335,-84.472569,33.881614,2022-07-07,1612,L9
437,16337,-85.276528,33.947971,2022-07-07,1612,L9
441,16341,-83.7875,34.00031,2022-07-07,1612,L9
442,16342,-84.889875,34.147255,2022-07-07,1612,L9
443,16343,-83.412316,34.159449,2022-07-07,1612,L9
447,16347,-84.457316,34.165019,2022-07-07,1612,L9
448,16348,-83.596712,34.167951,2022-07-07,1612,L9
473,16373,-83.91097,34.185466,2022-07-07,1612,L9
488,16388,-83.607921,34.293989,2022-07-07,1612,L9
489,16389,-83.464407,34.313719,2022-07-07,1612,L9
493,16393,-84.914919,34.437648,2022-07-07,1612,L9
494,16394,-84.044415,34.509475,2022-07-07,1612,L9
496,16396,-83.820962,34.544419,2022-07-07,1612,L9
498,16398,-84.622763,34.563488,2022-07-07,1612,L9
503,16403,-84.418631,34.567724,2022-07-07,1612,L9
509,16409,-83.705169,34.613538,2022-07-07,1612,L9
514,16414,-84.59424,34.690854,2022-07-07,1612,L9
516,16416,-83.243396,34.751833,2022-07-07,1612,L9
518,16418,-84.006068,34.831135,2022-07-07,1612,L9
520,16420,-84.334631,34.84257,2022-07-07,1612,L9
523,16423,-83.846488,34.965267,2022-07-07,1612,L9
524,16424,-84.406673,35.002871,2022-07-07,1612,L9
526,16426,-84.216026,35.003784,2022-07-07,1612,L9
528,16428,-83.656552,35.008036,2022-07-07,1612,L9
530,16430,-84.765673,35.132258,2022-07-07,1612,L9
534,16434,-85.280983,30.055721,2022-07-07,1613,L9
535,16435,-85.792702,30.196767,2022-07-07,1613,L9
539,16439,-85.015621,30.255783,2022-07-07,1613,L9
560,16460,-85.441154,30.416096,2022-07-07,1613,L9
568,16468,-84.98883,30.422631,2022-07-07,1613,L9
572,16472,-85.262258,30.448482,2022-07-07,1613,L9
633,16533,-85.164945,30.473673,2022-07-07,1613,L9
661,16561,-86.192045,30.484895,2022-07-07,1613,L9
666,16566,-85.669862,30.546931,2022-07-07,1613,L9
667,16567,-85.859022,30.551162,2022-07-07,1613,L9
670,16570,-85.813309,30.657944,2022-07-07,1613,L9
672,16572,-84.759344,30.665965,2022-07-07,1613,L9
673,16573,-85.192938,30.683005,2022-07-07,1613,L9
674,16574,-84.965769,30.734853,2022-07-07,1613,L9
680,16580,-86.166735,30.776278,2022-07-07,1613,L9
681,16581,-84.648197,30.808499,2022-07-07,1613,L9
691,16591,-85.11222,30.855876,2022-07-07,1613,L9
703,16603,-84.766592,30.975392,2022-07-07,1613,L9
706,16606,-86.06299,31.031636,2022-07-07,1613,L9
714,16614,-85.414527,31.166034,2022-07-07,1613,L9
715,16615,-85.55956,31.191014,2022-07-07,1613,L9
723,16623,-85.896096,31.247662,2022-07-07,1613,L9
739,16639,-84.581616,31.248321,2022-07-07,1613,L9
764,16664,-84.329629,31.294735,2022-07-07,1613,L9
766,16666,-84.482247,31.807544,2022-07-07,1613,L9
767,16667,-84.198472,32.055894,2022-07-07,1613,L9
776,16676,-85.870583,32.315928,2022-07-07,1613,L9
822,16722,-93.432694,45.232007,2022-07-07,1658,L8
824,16724,-93.555239,45.296558,2022-07-07,1658,L8
826,16726,-94.146206,45.439598,2022-07-07,1658,L8
828,16728,-94.45837,45.451701,2022-07-07,1658,L8
829,16729,-92.471308,45.663932,2022-07-07,1658,L8
830,16730,-92.576631,47.351787,2022-07-07,1658,L8
834,16734,-92.625945,47.567912,2022-07-07,1658,L8
838,16738,-94.184958,42.312153,2022-07-07,1659,L8
840,16740,-94.41585,43.05842,2022-07-07,1659,L8
844,16744,-93.947694,43.18347,2022-07-07,1659,L8
845,16745,-94.992032,43.51176,2022-07-07,1659,L8
847,16747,-92.995604,43.559911,2022-07-07,1659,L8
848,16748,-94.378714,43.568885,2022-07-07,1659,L8
849,16749,-93.367354,43.670071,2022-07-07,1659,L8
852,16752,-93.753518,43.721121,2022-07-07,1659,L8
855,16755,-94.931146,43.96308,2022-07-07,1659,L8
859,16759,-94.611516,43.994236,2022-07-07,1659,L8
861,16761,-92.767052,44.448859,2022-07-07,1659,L8
862,16762,-92.915102,44.536572,2022-07-07,1659,L8
863,16763,-93.573133,44.561363,2022-07-07,1659,L8
865,16765,-93.25008,44.810454,2022-07-07,1659,L8
867,16767,-92.791458,44.899389,2022-07-07,1659,L8
868,16768,-93.384368,45.036122,2022-07-07,1659,L8
876,16776,-96.251112,38.718471,2022-07-07,1700,L8
878,16778,-95.10936,38.948209,2022-07-07,1700,L8
879,16779,-96.29033,39.194632,2022-07-07,1700,L8
880,16780,-95.243501,41.004807,2022-07-07,1700,L8
887,16787,-96.056979,35.159023,2022-07-07,1701,L8
889,16789,-95.518407,35.289093,2022-07-07,1701,L8
890,16790,-95.399809,35.353741,2022-07-07,1701,L8
892,16792,-96.013426,35.919343,2022-07-07,1701,L8
895,16795,-97.377031,35.937965,2022-07-07,1701,L8
897,16797,-96.054583,36.019316,2022-07-07,1701,L8
